# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.library.entities.serializer.save.entities.ms,1760626920650000000,1760626980649000000,0
jps.library.entities.serializer.load.entities.ms,1760626920650000000,1760626980649000000,0
workspaceModel.load.cache.from.file.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1760626920650000000,1760626980649000000,0
jps.global.initialize.library.bridges.after.loading.ms,1760626920650000000,1760626980649000000,0
jps.app.storage.content.writer.save.component.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1760626920650000000,1760626980649000000,0
jps.global.handle.before.change.events.ms,1760626920650000000,1760626980649000000,0
jps.global.initialize.library.bridges.ms,1760626920650000000,1760626980649000000,0
workspaceModel.global.updates.count,1760626920650000000,1760626980649000000,0
workspaceModel.global.apply.state.to.project.ms,1760626920650000000,1760626980649000000,0
jps.global.get.library.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1760626920650000000,1760626980649000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1760626920650000000,1760626980649000000,0
jps.global.get.library.by.name.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1760626920650000000,1760626980649000000,0
workspaceModel.global.updates.ms,1760626920650000000,1760626980649000000,0
jps.save.global.entities.ms,1760626920650000000,1760626980649000000,0
workspaceModel.save.cache.to.file.ms,1760626920650000000,1760626980649000000,0
jps.app.storage.content.reader.load.component.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.entities.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1760626920650000000,1760626980649000000,0
jps.global.get.libraries.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1760626920650000000,1760626980649000000,0
jps.global.handle.changed.events.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1760626920650000000,1760626980649000000,0
workspaceModel.load.cache.metadata.from.file.ms,1760626920650000000,1760626980649000000,0
jps.load.initial.state.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.instances.count,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1760626920650000000,1760626980649000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1760626920650000000,1760626980649000000,0
workspaceModel.sync.entities.ms,1760626920650000000,1760626980649000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsStored,1760626920650000000,1760626980649000000,0
VFS.fileByIdCache.hits,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsRead,1760626920650000000,1760626980649000000,0
VFS.fileByIdCache.misses,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsUncompressedSize,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsReadDecompressed,1760626920650000000,1760626980649000000,0
VFS.invertedFileNameIndex.requests,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsStoredCompressed,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsStoredSize,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsDeduplicated,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1760626920650000000,1760626980649000000,0
FileNameCache.totalMisses,1760626920650000000,1760626980649000000,0
VFS.fileChildByName,1760626920650000000,1760626980649000000,0
FileNameCache.queries,1760626920650000000,1760626980649000000,0
VFS.contentStorage.recordsReadSize,1760626920650000000,1760626980649000000,0
IndexesFlusher.totalFlushesRetried,1760626920650000000,1760626980649000000,0
IndexesFlusher.totalFlushingTimeUs,1760626920650000000,1760626980649000000,229179
IndexesFlusher.totalContentionQuotaSpent,1760626920650000000,1760626980649000000,0
IndexesFlusher.totalFlushes,1760626920650000000,1760626980649000000,59
writeAction.max.wait.ms,1760626920650000000,1760626980649000000,0
writeAction.median.wait.ms,1760626920650000000,1760626980649000000,0
writeAction.wait.ms,1760626920650000000,1760626980649000000,0
writeAction.count,1760626920650000000,1760626980649000000,0
DirectByteBufferAllocator.hits,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesAllocated,1760626920650000000,1760626980649000000,0
StreamlinedBlobStorage.recordsRelocated,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1760626920650000000,1760626980649000000,0
FilePageCache.maxRegisteredFiles,1760626920650000000,1760626980649000000,531
FilePageCache.maxCacheSizeInBytes,1760626920650000000,1760626980649000000,199245824
StorageLockContext.competingThreads.max,1760626920650000000,1760626980649000000,0
FilePageCache.totalPageDisposalsUs,1760626920650000000,1760626980649000000,0
DirectByteBufferAllocator.misses,1760626920650000000,1760626980649000000,0
MappedFileStorage.totalPagesMapped,1760626920650000000,1760626980649000000,6
FilePageCache.uncachedFileAccess,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalBytesRequested,1760626920650000000,1760626980649000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1760626920650000000,1760626980649000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesWritten,1760626920650000000,1760626980649000000,0
StreamlinedBlobStorage.recordsAllocated,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesReadMs,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesHandedOver,1760626920650000000,1760626980649000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1760626920650000000,1760626980649000000,11076
FilePageCacheLockFree.housekeeperTurnsDone,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1760626920650000000,1760626980649000000,0
DirectByteBufferAllocator.disposed,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1760626920650000000,1760626980649000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.nativeBytesInUse,1760626920650000000,1760626980649000000,0
FilePageCache.pageFastCacheHits,1760626920650000000,1760626980649000000,0
FilePageCache.disposedBuffers,1760626920650000000,1760626980649000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalBytesWritten,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalBytesRead,1760626920650000000,1760626980649000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesReclaimed,1760626920650000000,1760626980649000000,0
FilePageCache.pageLoads,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesRequested,1760626920650000000,1760626980649000000,0
MappedFileStorage.totalBytesMapped,1760626920650000000,1760626980649000000,164626432
FilePageCacheLockFree.housekeeperTimeSpentMs,1760626920650000000,1760626980649000000,0
MappedFileStorage.storages,1760626920650000000,1760626980649000000,6
FilePageCache.pageHits,1760626920650000000,1760626980649000000,0
StorageLockContext.competingThreads.90P,1760626920650000000,1760626980649000000,0
FilePageCache.totalPageLoadsUs,1760626920650000000,1760626980649000000,0
FilePageCache.capacityInBytes,1760626920650000000,1760626980649000000,503316478
DirectByteBufferAllocator.reclaimed,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalPagesWriteMs,1760626920650000000,1760626980649000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1760626920650000000,1760626980649000000,199245824
StreamlinedBlobStorage.recordsDeleted,1760626920650000000,1760626980649000000,0
StorageLockContext.competingThreads.avg,1760626920650000000,1760626980649000000,0.0
FilePageCacheLockFree.heapBytesInUse,1760626920650000000,1760626980649000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1760626920650000000,1760626980649000000,0
cacheStateStorage.get.counter,1760626920650000000,1760626980649000000,0
cacheStateStorage.get.duration,1760626920650000000,1760626980649000000,0
cacheStateStorage.set.duration,1760626920650000000,1760626980649000000,0
cacheStateStorage.set.counter,1760626920650000000,1760626980649000000,0
FlushQueue.waitingTime90PNs,1760626920650000000,1760626980649000000,778239
AWTEventQueue.eventsDispatched,1760626920650000000,1760626980649000000,76
AWTEventQueue.dispatchTimeTotalNS,1760626920650000000,1760626980649000000,51336045
FlushQueue.queueSizeMax,1760626920650000000,1760626980649000000,0
FlushQueue.queueSizeAvg,1760626920650000000,1760626980649000000,0.0
FlushQueue.queueSize90P,1760626920650000000,1760626980649000000,0
ReadAction.executionsCount,1760626920650000000,1760626980649000000,30
FlushQueue.executionTimeMaxNs,1760626920650000000,1760626980649000000,6488063
FlushQueue.executionTime90PNs,1760626920650000000,1760626980649000000,176127
FlushQueue.waitingTimeAvgNs,1760626920650000000,1760626980649000000,643526.0
FlushQueue.tasksExecuted,1760626920650000000,1760626980649000000,64
AWTEventQueue.dispatchTimeMaxNs,1760626920650000000,1760626980649000000,14614527
AWTEventQueue.dispatchTime90PNs,1760626920650000000,1760626980649000000,798719
AWTEventQueue.dispatchTimeAvgNs,1760626920650000000,1760626980649000000,675151.1578947369
FlushQueue.executionTimeAvgNs,1760626920650000000,1760626980649000000,262410.0
WriteAction.executionsCount,1760626920650000000,1760626980649000000,0
FlushQueue.waitingTimeMaxNs,1760626920650000000,1760626980649000000,12517375
jps.library.entities.serializer.save.entities.ms,1760626980649000000,1760627040648000000,0
jps.library.entities.serializer.load.entities.ms,1760626980649000000,1760627040648000000,0
workspaceModel.load.cache.from.file.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1760626980649000000,1760627040648000000,0
jps.global.initialize.library.bridges.after.loading.ms,1760626980649000000,1760627040648000000,0
jps.app.storage.content.writer.save.component.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1760626980649000000,1760627040648000000,0
jps.global.handle.before.change.events.ms,1760626980649000000,1760627040648000000,0
jps.global.initialize.library.bridges.ms,1760626980649000000,1760627040648000000,0
workspaceModel.global.updates.count,1760626980649000000,1760627040648000000,0
workspaceModel.global.apply.state.to.project.ms,1760626980649000000,1760627040648000000,0
jps.global.get.library.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1760626980649000000,1760627040648000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1760626980649000000,1760627040648000000,0
jps.global.get.library.by.name.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1760626980649000000,1760627040648000000,0
workspaceModel.global.updates.ms,1760626980649000000,1760627040648000000,0
jps.save.global.entities.ms,1760626980649000000,1760627040648000000,0
workspaceModel.save.cache.to.file.ms,1760626980649000000,1760627040648000000,0
jps.app.storage.content.reader.load.component.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.entities.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1760626980649000000,1760627040648000000,0
jps.global.get.libraries.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1760626980649000000,1760627040648000000,0
jps.global.handle.changed.events.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1760626980649000000,1760627040648000000,0
workspaceModel.load.cache.metadata.from.file.ms,1760626980649000000,1760627040648000000,0
jps.load.initial.state.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.instances.count,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1760626980649000000,1760627040648000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1760626980649000000,1760627040648000000,0
workspaceModel.sync.entities.ms,1760626980649000000,1760627040648000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsStored,1760626980649000000,1760627040648000000,0
VFS.fileByIdCache.hits,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsRead,1760626980649000000,1760627040648000000,0
VFS.fileByIdCache.misses,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsUncompressedSize,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsReadDecompressed,1760626980649000000,1760627040648000000,0
VFS.invertedFileNameIndex.requests,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsStoredCompressed,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsStoredSize,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsDeduplicated,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1760626980649000000,1760627040648000000,0
FileNameCache.totalMisses,1760626980649000000,1760627040648000000,0
VFS.fileChildByName,1760626980649000000,1760627040648000000,0
FileNameCache.queries,1760626980649000000,1760627040648000000,0
VFS.contentStorage.recordsReadSize,1760626980649000000,1760627040648000000,0
IndexesFlusher.totalFlushesRetried,1760626980649000000,1760627040648000000,0
IndexesFlusher.totalFlushingTimeUs,1760626980649000000,1760627040648000000,248806
IndexesFlusher.totalContentionQuotaSpent,1760626980649000000,1760627040648000000,0
IndexesFlusher.totalFlushes,1760626980649000000,1760627040648000000,58
writeAction.max.wait.ms,1760626980649000000,1760627040648000000,0
writeAction.median.wait.ms,1760626980649000000,1760627040648000000,0
writeAction.wait.ms,1760626980649000000,1760627040648000000,0
writeAction.count,1760626980649000000,1760627040648000000,0
DirectByteBufferAllocator.hits,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesAllocated,1760626980649000000,1760627040648000000,0
StreamlinedBlobStorage.recordsRelocated,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1760626980649000000,1760627040648000000,0
FilePageCache.maxRegisteredFiles,1760626980649000000,1760627040648000000,531
FilePageCache.maxCacheSizeInBytes,1760626980649000000,1760627040648000000,199245824
StorageLockContext.competingThreads.max,1760626980649000000,1760627040648000000,0
FilePageCache.totalPageDisposalsUs,1760626980649000000,1760627040648000000,0
DirectByteBufferAllocator.misses,1760626980649000000,1760627040648000000,0
MappedFileStorage.totalPagesMapped,1760626980649000000,1760627040648000000,6
FilePageCache.uncachedFileAccess,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalBytesRequested,1760626980649000000,1760627040648000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1760626980649000000,1760627040648000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesWritten,1760626980649000000,1760627040648000000,0
StreamlinedBlobStorage.recordsAllocated,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesReadMs,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesHandedOver,1760626980649000000,1760627040648000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1760626980649000000,1760627040648000000,11076
FilePageCacheLockFree.housekeeperTurnsDone,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1760626980649000000,1760627040648000000,0
DirectByteBufferAllocator.disposed,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1760626980649000000,1760627040648000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.nativeBytesInUse,1760626980649000000,1760627040648000000,0
FilePageCache.pageFastCacheHits,1760626980649000000,1760627040648000000,0
FilePageCache.disposedBuffers,1760626980649000000,1760627040648000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalBytesWritten,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalBytesRead,1760626980649000000,1760627040648000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesReclaimed,1760626980649000000,1760627040648000000,0
FilePageCache.pageLoads,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesRequested,1760626980649000000,1760627040648000000,0
MappedFileStorage.totalBytesMapped,1760626980649000000,1760627040648000000,164626432
FilePageCacheLockFree.housekeeperTimeSpentMs,1760626980649000000,1760627040648000000,0
MappedFileStorage.storages,1760626980649000000,1760627040648000000,6
FilePageCache.pageHits,1760626980649000000,1760627040648000000,0
StorageLockContext.competingThreads.90P,1760626980649000000,1760627040648000000,0
FilePageCache.totalPageLoadsUs,1760626980649000000,1760627040648000000,0
FilePageCache.capacityInBytes,1760626980649000000,1760627040648000000,503316478
DirectByteBufferAllocator.reclaimed,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalPagesWriteMs,1760626980649000000,1760627040648000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1760626980649000000,1760627040648000000,199245824
StreamlinedBlobStorage.recordsDeleted,1760626980649000000,1760627040648000000,0
StorageLockContext.competingThreads.avg,1760626980649000000,1760627040648000000,0.0
FilePageCacheLockFree.heapBytesInUse,1760626980649000000,1760627040648000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1760626980649000000,1760627040648000000,0
cacheStateStorage.get.counter,1760626980649000000,1760627040648000000,0
cacheStateStorage.get.duration,1760626980649000000,1760627040648000000,0
cacheStateStorage.set.duration,1760626980649000000,1760627040648000000,0
cacheStateStorage.set.counter,1760626980649000000,1760627040648000000,0
FlushQueue.waitingTime90PNs,1760626980649000000,1760627040648000000,606207
AWTEventQueue.eventsDispatched,1760626980649000000,1760627040648000000,76
AWTEventQueue.dispatchTimeTotalNS,1760626980649000000,1760627040648000000,41871788
FlushQueue.queueSizeMax,1760626980649000000,1760627040648000000,0
FlushQueue.queueSizeAvg,1760626980649000000,1760627040648000000,0.0
FlushQueue.queueSize90P,1760626980649000000,1760627040648000000,0
ReadAction.executionsCount,1760626980649000000,1760627040648000000,30
FlushQueue.executionTimeMaxNs,1760626980649000000,1760627040648000000,9895935
FlushQueue.executionTime90PNs,1760626980649000000,1760627040648000000,249855
FlushQueue.waitingTimeAvgNs,1760626980649000000,1760627040648000000,459432.0
FlushQueue.tasksExecuted,1760626980649000000,1760627040648000000,64
AWTEventQueue.dispatchTimeMaxNs,1760626980649000000,1760627040648000000,13959167
AWTEventQueue.dispatchTime90PNs,1760626980649000000,1760627040648000000,614399
AWTEventQueue.dispatchTimeAvgNs,1760626980649000000,1760627040648000000,551278.3157894737
FlushQueue.executionTimeAvgNs,1760626980649000000,1760627040648000000,268909.0
WriteAction.executionsCount,1760626980649000000,1760627040648000000,0
FlushQueue.waitingTimeMaxNs,1760626980649000000,1760627040648000000,4390911
jps.library.entities.serializer.save.entities.ms,1760627040648000000,1760627100646000000,0
jps.library.entities.serializer.load.entities.ms,1760627040648000000,1760627100646000000,0
workspaceModel.load.cache.from.file.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1760627040648000000,1760627100646000000,0
jps.global.initialize.library.bridges.after.loading.ms,1760627040648000000,1760627100646000000,0
jps.app.storage.content.writer.save.component.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1760627040648000000,1760627100646000000,0
jps.global.handle.before.change.events.ms,1760627040648000000,1760627100646000000,0
jps.global.initialize.library.bridges.ms,1760627040648000000,1760627100646000000,0
workspaceModel.global.updates.count,1760627040648000000,1760627100646000000,0
workspaceModel.global.apply.state.to.project.ms,1760627040648000000,1760627100646000000,0
jps.global.get.library.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1760627040648000000,1760627100646000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1760627040648000000,1760627100646000000,0
jps.global.get.library.by.name.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1760627040648000000,1760627100646000000,0
workspaceModel.global.updates.ms,1760627040648000000,1760627100646000000,0
jps.save.global.entities.ms,1760627040648000000,1760627100646000000,0
workspaceModel.save.cache.to.file.ms,1760627040648000000,1760627100646000000,0
jps.app.storage.content.reader.load.component.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.entities.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1760627040648000000,1760627100646000000,0
jps.global.get.libraries.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1760627040648000000,1760627100646000000,0
jps.global.handle.changed.events.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1760627040648000000,1760627100646000000,0
workspaceModel.load.cache.metadata.from.file.ms,1760627040648000000,1760627100646000000,0
jps.load.initial.state.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.instances.count,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1760627040648000000,1760627100646000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1760627040648000000,1760627100646000000,0
workspaceModel.sync.entities.ms,1760627040648000000,1760627100646000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsStored,1760627040648000000,1760627100646000000,0
VFS.fileByIdCache.hits,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsRead,1760627040648000000,1760627100646000000,0
VFS.fileByIdCache.misses,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsUncompressedSize,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsReadDecompressed,1760627040648000000,1760627100646000000,0
VFS.invertedFileNameIndex.requests,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsStoredCompressed,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsStoredSize,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsDeduplicated,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1760627040648000000,1760627100646000000,0
FileNameCache.totalMisses,1760627040648000000,1760627100646000000,0
VFS.fileChildByName,1760627040648000000,1760627100646000000,0
FileNameCache.queries,1760627040648000000,1760627100646000000,0
VFS.contentStorage.recordsReadSize,1760627040648000000,1760627100646000000,0
IndexesFlusher.totalFlushesRetried,1760627040648000000,1760627100646000000,0
IndexesFlusher.totalFlushingTimeUs,1760627040648000000,1760627100646000000,392670
IndexesFlusher.totalContentionQuotaSpent,1760627040648000000,1760627100646000000,0
IndexesFlusher.totalFlushes,1760627040648000000,1760627100646000000,59
writeAction.max.wait.ms,1760627040648000000,1760627100646000000,0
writeAction.median.wait.ms,1760627040648000000,1760627100646000000,0
writeAction.wait.ms,1760627040648000000,1760627100646000000,0
writeAction.count,1760627040648000000,1760627100646000000,0
DirectByteBufferAllocator.hits,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesAllocated,1760627040648000000,1760627100646000000,0
StreamlinedBlobStorage.recordsRelocated,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1760627040648000000,1760627100646000000,0
FilePageCache.maxRegisteredFiles,1760627040648000000,1760627100646000000,531
FilePageCache.maxCacheSizeInBytes,1760627040648000000,1760627100646000000,199245824
StorageLockContext.competingThreads.max,1760627040648000000,1760627100646000000,0
FilePageCache.totalPageDisposalsUs,1760627040648000000,1760627100646000000,0
DirectByteBufferAllocator.misses,1760627040648000000,1760627100646000000,0
MappedFileStorage.totalPagesMapped,1760627040648000000,1760627100646000000,6
FilePageCache.uncachedFileAccess,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalBytesRequested,1760627040648000000,1760627100646000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1760627040648000000,1760627100646000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesWritten,1760627040648000000,1760627100646000000,0
StreamlinedBlobStorage.recordsAllocated,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesReadMs,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesHandedOver,1760627040648000000,1760627100646000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1760627040648000000,1760627100646000000,11076
FilePageCacheLockFree.housekeeperTurnsDone,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1760627040648000000,1760627100646000000,0
DirectByteBufferAllocator.disposed,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1760627040648000000,1760627100646000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.nativeBytesInUse,1760627040648000000,1760627100646000000,0
FilePageCache.pageFastCacheHits,1760627040648000000,1760627100646000000,0
FilePageCache.disposedBuffers,1760627040648000000,1760627100646000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalBytesWritten,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1760627040648000000,1760627100646000000,0
FilePageCacheLockFree.totalBytesRead,1760627040648000000,1760627100646000000,0
